movie_id,title,content,poster_path
19556,Miss March,a young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. he and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl. comedy romance sex first_time virgin road_trip playboy duringcreditsstinger zach_cregger trevor_moore raquel_alessi zach_cregger,
231576,Wish I Was Here,"aidan bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. he and his wife are barely getting by financially and aidan passes his time by fantasizing about being the great futuristic space-knight he'd always dreamed he'd be as a little kid. when his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, aidan reluctantly agrees to attempt to home-school them. through teaching them about life his way, aidan gradually discovers some of the parts of himself he couldn't find. drama comedy jew independent_film homeschooling family struggling_actor zach_braff kate_hudson joey_king zach_braff",
16172,Simply Irresistible,"after her mother's death, mediocre chef amanda shelton is having trouble attracting customers to her family's restaurant. while shopping for ingredients, she is given a magical crab by mysterious gene o'reilly. afterward, amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. tom bartlett, who is preparing to open his own eatery, tries her cooking and falls in love. comedy restaurant department_store kitchen love crab chef irresistible sarah_michelle_gellar sean_patrick_flanery dylan_baker mark_tarlov",
13403,Hedwig and the Angry Inch,a transexual punk rock girl from east berlin tours the us with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs. comedy music transvestism gay sex singer transgender glam_rock self_identity rock_odyssey reference_to_kant military_brat restaurant_chain lgbt_in_the_military child_molestation theatrical_manager john_cameron_mitchell miriam_shor stephen_trask john_cameron_mitchell,
15797,Only the Strong,"former green beret louis stevens returns to his hometown of miami after completing military service in brazil, only to learn that his old high school has become a haven for gangs and drug dealers. after stevens uses his capoeira skills to kick several drug dealers off of the school property, kerrigan, one of stevens' old teachers, sees the impact that stevens has on the students. kerrigan gives him the task of teaching capoeira to a handful of the worst at-risk students at the school. action  mark_dacascos geoffrey_lewis stacey_travis sheldon_lettich",
347764,Goddess of Love,enter into a baroque vortex of madness when an emotionally unstable woman is shattered after tremendous heartbreak. brian was the love of venus’ life and the thought of him having an affair with another woman begins her volatile descent into the dark side of psychosexual insanity. mystery drama thriller horror  alexis_kendra elizabeth_sandy monda_scott jon_knautz,
13537,Shattered Glass,"fact-based 2003 drama about the young journalist stephen glass, who got a job at the new republic in 1995 and for three years fabricated at least half of the stories he wrote. drama history  hayden_christensen peter_sarsgaard chloë_sevigny billy_ray",
20794,Novocaine,a dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs comedy crime thriller murder independent_film drug dentist chelcie_ross steve_martin laura_dern david_atkins,
31064,The Business of Strangers,"julie styron thinks she is going to be fired, but instead discovers that she is being promoted. trapped in an airport hotel, she wants to celebrate but finds only the company of her young assistant, paula murphy. as the night progresses, the two women get to know each other. they flirt, they drink, they lie; personal flaws are revealed and exposed. but at the end of the night their relationship turns and becomes a complex battle of power, authority, and wit. drama thriller rape sex airport authority assistant power revenge independent_film trust julia_stiles stockard_channing frederick_weller patrick_stettner",
576,The Wild Bunch,"aging outlaw pike bishop (william holden) prepares to retire after one final robbery. joined by his gang, which includes dutch engstrom (ernest borgnine) and brothers lyle (warren oates) and tector gorch (ben johnson), bishop discovers the heist is a setup orchestrated in part by his old partner, deke thornton (robert ryan). as the remaining gang takes refuge in mexican territory, thornton trails them, resulting in fierce gunfights with plenty of casualties adventure western underdog robbery bounty_hunter texas mexican_revolution friendship honor gang shootout soldier steam_locomotive righteous_rage william_holden ernest_borgnine robert_ryan sam_peckinpah",
13990,The Wackness,"set in new york city in the sweltering summer, the wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. this is a coming-of-age story about sex, drugs, music and what it takes to be a man. drama coming_of_age marijuana summer ben_kingsley famke_janssen josh_peck jonathan_levine",
11583,The First Great Train Robbery,"in victorian england, a master criminal makes elaborate plans to steal a shipment of gold from a moving train. thriller adventure drama crime public_hanging strongbox gold_theft british_history historic_figure piano_playing eye_patch horse_carriage opening_action_scene unwanted_kiss sean_connery donald_sutherland lesley-anne_down michael_crichton",
18602,Morvern Callar,"following her boyfriend's suicide, supermarket clerk morvern callar passes off his unpublished novel as her own... drama independent_film woman_director samantha_morton kathleen_mcdermott james_wilson lynne_ramsay",
27549,Beastmaster 2: Through the Portal of Time,"mark singer returns as dar, the warrior who can talk to the beasts. dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! written by jim palin action adventure fantasy science_fiction based_on_novel time_travel sequel psychotronic sword_and_sandal beastmaster warrior time_portal gun_fight sword_and_sorcery marc_singer kari_wuhrer sarah_douglas sylvio_tabet",
59728,The 5th Quarter,"in the wake of a car crash that killed his brother, football player jon abbate leads his school's struggling team to its most successful season ever. drama american_football loss_of_brother funeral sport prayer gymnasium coach based_on_true_story number_in_title family_relationships auto_accident aidan_quinn andie_macdowell ryan_merriman rick_bieber",
10930,The Flower of Evil,"three generations of a wealthy bordeaux family are caught in the crossfire when anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal. drama return suppressed_past bourgeoisie mayor_elections suspense wealth family_conflict benoît_magimel mélanie_doutey suzanne_flon claude_chabrol",
32395,The Greatest,"teenagers rose and bennett were in love, and then a car crash claimed bennett's life. he left behind a grieving mother, father and younger brother, and rose was left all alone. she has no family to turn to for support, so when she finds out she's pregnant, she winds up at the brewer's door. she needs their help, and although they can't quite admit it, they each need her so they can begin to heal. drama woman_director pierce_brosnan susan_sarandon carey_mulligan shana_feste",
58882,Snow Flower and the Secret Fan,a story set in 19th century china and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women. drama history fan duringcreditsstinger li_bingbing jun_ji-hyun hugh_jackman wayne_wang,
7547,Come Early Morning,"lucy wakes up in bed with a stranger and obviously from a night of drinking. she checks out and pays for the motel room on her account. through her grandmother, she finds out her father is in town and pays him a visit. she agrees to go to his new church. drama romance bar motel one-night_stand beer blonde dog woman_director ashley_judd laura_prepon jeffrey_donovan joey_lauren_adams",
35944,Lucky Break,"half-way through his 12-year prison sentence for an incompetent armed robbery, jimmy hands gets a lucky break: he's transferred to a prison from which he can probably escape. he convinces the governor to stage a musical in an old chapel next to the prison's outer wall. he rounds up volunteer actors and puts his escape plan into production. two other barriers, besides the wall, confront him: the arrival of a nasty inmate, john toombes, who insists on joining the escape, and jimmy's feelings of attraction for anabel, a social worker who agrees to appear in the play. opening night approaches: is this jimmy's breakout performance? action comedy  james_nesbitt olivia_williams timothy_spall peter_cattaneo",
42222,Julia,"at the behest of an old and dear friend, playwright lillian hellman undertakes a dangerous mission to smuggle funds into nazi germany. drama friends playwright jane_fonda vanessa_redgrave jason_robards fred_zinnemann",
13827,"Surfer, Dude",a wave twisting tale of a soul searching surfer experiencing an existential crisis. comedy surfing sport matthew_mcconaughey jeffrey_nordling willie_nelson s.r._bindler,
44260,Lake of Fire,an unflinching look at the how the battle over abortion rights has played out in the united states over the last 15 years documentary  noam_chomsky bill_baird flip_benham tony_kaye,
9282,11:14,tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. the story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit. crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected henry_thomas blake_heron barbara_hershey greg_marcks,
38940,Men of War,"nick gunar is a burnt-out, jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life. at the end of his rope, he is hired by the nitro mine corporation to strong-arm the natives of a south china sea island into giving up their rights to its valuable mineral resources. nick loathes the thought of another mission, but this seemingly easy job will earn him enough money to get back with his estranged family. he recruits some of his former mercenary buddies to help him with the job. the island people refuse to give up their land and nick decides to help them fight the greedy corporation that hired him. as greed and treachery begin to unravel, nick's band of mercenaries choose sides. action thriller asia island mercenary independent_film jungle dolph_lundgren charlotte_lewis bd_wong perry_lang",
35689,Don McKay,everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover. crime mystery thriller independent_film thomas_haden_church elisabeth_shue melissa_leo jake_goldberger,
97614,Deadfall,"a thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's thanksgiving celebration. crime drama thriller partner murder on_the_run fugitive crime family homecoming crime_gone_awry dishonesty siblings_relations chases_and_races criminal_heroes cons_and_scams murderous_pair eric_bana olivia_wilde charlie_hunnam stefan_ruzowitzky",
37206,A Shine of Rainbows,"an orphaned boy named tomás is adopted by maire o’donnell to live on a whimsical irish isle filled with new friends, secret caves and a lost baby pup seal stranded on the coast. but when maire's reluctant husband alec refuses to accept tomás as his own son, the boy drifts down a fateful path of adventure and self-discovery, illuminating how rainbows can shine around - and within - us all. drama family orphan rainbow connie_nielsen aidan_quinn john_bell vic_sarin",
58626,The Hit List,a disgruntled man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for extermination as the bodies begin to pile up and all fingers point to him. action thriller  cuba_gooding_jr. cole_hauser jonathan_lapaglia william_kaufman,
183894,Emma,"emma woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. but emma has a terrible habit - matchmaking. she cannot resist finding suitors for her friends, most of all harriet smith. emma is desperate for harriet to find happiness, but every suitor she finds for her friend ends up attracted to emma herself. but is emma so focused on harriet's happiness that she is not considering her own happiness in love? romance comedy drama  romola_garai michael_gambon jonny_lee_miller jim_o'hanlon",
837,Videodrome,a sleazy cable-tv programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station. horror mystery science_fiction suicide tv_show hallucination tv_station radio_presenter toronto dystopia brainwashing pittsburgh james_woods sonja_smits deborah_harry david_cronenberg,
1555,The Spanish Apartment,"a strait-laced french student moves into an apartment in barcelona with a cast of six other characters from all over europe. together, they speak the international language of love and friendship. drama comedy romance paris barcelona_spain alcohol roommate single travel crush student relationship break-up youth celebration group_of_friends romain_duris audrey_tautou kelly_reilly cédric_klapisch",
244783,Song One,"estranged from her family, franny returns home when an accident leaves her brother comatose. retracing his life as an aspiring musician, she tracks down his favorite musician, james forester. against the backdrop of brooklyn’s music scene, franny and james develop an unexpected relationship and face the realities of their lives. drama woman_director anne_hathaway johnny_flynn mary_steenburgen kate_barker-froyland",
16564,Winter in Wartime,"during world war ii in the freezing netherlands winter of 1944/1945 the western netherlands are in the grip of a famine.  many people move east to provide for their families. fourteen year old michiel can't wait to join the dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village. drama history war netherlands world_war_ii martijn_lakemeier melody_klaver yorick_van_wageningen martin_koolhoven",
168027,Freaky Deaky,"set in 1974, a pair of '60s radicals rely on their bomb-making skills on their way to becoming capitalists. comedy bomb_squad ex-fugitive freaky christian_slater michael_jai_white crispin_glover charles_matthau",
3482,The Train,"as the allied forces approach paris in august 1944, german colonel von waldheim is desperate to take all of france's greatest paintings to germany. he manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. the french resistance however wants to stop them from stealing their national treasures but have received orders from london that they are not to be destroyed. the station master, labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. he and others stage an elaborate ruse to keep the train from ever leaving french territory. action drama thriller war paris france world_war_ii nazis hijacking_of_train artwork train_ride painting french_resistance train_crash nazi_germany art_thief art_theft burt_lancaster paul_scofield jeanne_moreau john_frankenheimer",
135595,Trade Of Innocents,"in the back streets of a tourist town in present-day southeast asia, we find a filthy cinder block room; a bed with soiled sheets; a little girl waits for the next man. alex (dermot mulroney), a human trafficking investigator, plays the role of her next customer as he negotiates with the pimp for the use of the child. claire (mira sorvino), alex's wife, is caught up in the flow of her new life in southeast asia and her role as a volunteer in an aftercare shelter for rescued girls where lives of local neighborhood girl's freedoms and dignity are threatened. parallel story lines intertwine and unfold twists against the backdrop of the dangerous human trafficking world, in a story of struggle, life, hope and redemption in the ""trade of innocents."" drama thriller  dermot_mulroney mira_sorvino john_billingsley christopher_bessette",
8982,The Protector,"in bangkok, the young kham was raised by his father in the jungle with elephants as members of their family. when his old elephant and the baby kern are stolen by criminals, kham finds that the animals were sent to sidney. he travels to australia, where he locates the baby elephant in a restaurant owned by the evil madame rose, the leader of an international thai mafia. with the support of the efficient thai sergeant mark, who was involved in a conspiracy, kham fights to rescue the animal from the mobsters. action crime drama thriller buddhism elephant sydney australia fighter tempel gang animal tony_jaa petchtai_wongkamlao bongkoj_khongmalai prachya_pinkaew",
89861,Stiff Upper Lips,"stiff upper lips is a broad parody of british period films, especially the lavish merchant-ivory productions of the 'eighties and early 'nineties. although it specifically targets a room with a view, chariots of fire, maurice, a passage to india, and many other films, in a more general way stiff upper lips satirises popular perceptions of certain edwardian traits: propriety, sexual repression, xenophobia, and class snobbery. comedy italy victorian_england young_woman georgina_cates peter_ustinov prunella_scales gary_sinyor",
455,Bend It Like Beckham,"jess bhamra, the daughter of a strict indian couple in london, is not permitted to play organized soccer, even though she is 18. when jess is playing for fun one day, her impressive skills are seen by jules paxton, who then convinces jess to play for her semi-pro team. jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, joe. comedy drama romance london_england tradition indian_lead culture_clash immigration role_of_women sikh women's_soccer soccer family woman_director parminder_nagra keira_knightley jonathan_rhys_meyers gurinder_chadha",
57022,Sunshine State,"a woman and her new husband returns to her hometown roots in coastal northern florida, and must deal with family, business, and encroaching real estate development. drama independent_film alan_king angela_bassett timothy_hutton john_sayles",
14351,Crossover,"the clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. these players don't play for a school or a pro team. they play for the street and it's underground...way underground. action adventure drama street_gang black_people sport high_school_sports anthony_mackie marcello_thedford allen_payne preston_a._whitmore_ii",
147767,Khiladi 786,the 8th installment in the khiladi series. action comedy  akshay_kumar asin_thottumkal himesh_reshammiya ashish_r._mohan,
10664,[REC]²,"the action continues from [rec], with the medical officer and a swat team outfitted with video cameras are sent into the sealed off apartment to control the situation. thriller horror religion_and_supernatural blood_sample occult swat_team gas_mask night_vision freezer found_footage manuela_velasco ferran_terraza claudia_silva jaume_balagueró",
55567,Standing Ovation,a group of young girls is competing in a nation teen music video competition. comedy music family  kayla_jackson kayla_raparelli sal_dupree stewart_raffill,
9277,The Sting,set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang. comedy crime drama chicago bet horse_race repayment con_man mafia_boss violence ragtime reference_to_mutt_and_jeff off_track_betting sting_operation alley 1930s 20th_century paul_newman robert_redford robert_shaw george_roy_hill,
9443,Chariots of Fire,the true story of british athletes preparing for and competing in the 1924 summer olympics. drama history underdog scotland jewry patriotism olympic_games jew olympian_sports_team ambition ben_cross ian_charleson cheryl_campbell hugh_hudson,
16186,Diary of a Mad Black Woman,"charles mccarter and his wife helen are about to celebrate their 18th-wedding anniversary when helen comes home to find her clothes packed up in a u-haul van parked in the driveway. charles is divorcing her. helen moves in with her grandmother madea, an old woman who doesn't take any lip from anyone. madea helps helen through these tough times by showing her what is really important in life. comedy drama romance  kimberly_elise steve_harris tyler_perry darren_grant",
7863,Shine,"pianist david helfgott, driven by his father and teachers, has a breakdown. years later he returns to the piano, to popular if not critical acclaim. drama letter jumping child_prodigy pool pianist concert_hall breakdown geoffrey_rush noah_taylor armin_mueller-stahl scott_hicks",
138697,Don Jon,"a new jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love. romance comedy drama pornography sex sex_addiction male_female_relationship internet_porn male_masturbation masturbation joseph_gordon-levitt scarlett_johansson julianne_moore joseph_gordon-levitt",
11901,High Plains Drifter,"a gunfighting stranger comes to the small settlement of lago. after gunning down three gunmen who tried to kill him, the townsfolk decide to hire the stranger to hold off three outlaws who are on their way. western gunslinger desperation outlaw clint_eastwood verna_bloom marianna_hill clint_eastwood",
1548,Ghost World,"a quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend. comedy drama high_school_friends art_class record_collector plaster personal_ad blues_music nunchaku prank_telephone_call aftercreditsstinger thora_birch scarlett_johansson steve_buscemi terry_zwigoff",
11889,Iris,"true story of the lifelong romance between novelist iris murdoch and her husband john bayley, from their student days through her battle with alzheimer's disease. drama romance based_on_novel new_love love_of_one's_life retiree aging alzheimer pflegen love author short-term_memory photographic_memory judi_dench jim_broadbent kate_winslet richard_eyre",
33155,Galaxina,"galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic space police cruiser captained by incompetent cornelius butt. when a mission requires the ship's crew to be placed in suspended animation for decades, galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, thor. comedy science_fiction android harley_davidson cryogenics space_travel love parody spaceship space alien motorcycle exercise lasers force_field meta_film forcefield motorbike cryonics dorothy_stratten stephen_macht avery_schreiber william_sachs",
5528,The Chorus,"set in 1940's france, a new teacher at a school for disruptive boys gives hope and inspiration. drama penalty choir diary musical boy's_choir dormitory music boarding_school children principal boys'_boarding_school 1940s gérard_jugnot françois_berléand kad_merad christophe_barratier",
321,Mambo Italiano,"a sweet comic film about an italian man who comes out of the closet and the affect it has on his life and his crazy family. a family movie about the stereotypes of homosexuals and italians – called by critics ""the gay"" my big fat greek wedding. comedy romance gay father_son_relationship sex italo-american lovesickness italian canada new_love coming_out macho based_on_play gay_relationship family family_feud lgbt emigrant luke_kirby ginette_reno paul_sorvino émile_gaudreault",
4997,Wonderland,"on the afternoon of july 1, 1981, los angeles police responded to a distress call on wonderland avenue and discovered a grisly quadruple homicide. the police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor john holmes. you're about to experience both versions. crime drama mystery thriller robbery junkie investigation porno_star murder los_angeles violence drug val_kilmer dylan_mcdermott kate_bosworth james_cox",
925,Do the Right Thing,"on the hottest day of the year on a street in the bedford-stuyvesant section of brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence. drama black_people italo-american police_brutality sun_glasses culture_clash street_war heat restaurant_critic radio_transmission punk chaos police_operation pizzeria pizza money racism hip_hop_culture danny_aiello ossie_davis ruby_dee spike_lee",
27451,Harvard Man,"college has always been a time for experimentation, sexual, cultural and otherwise. ""harvard man"" plays out against a background of love, sex, basketball, crime and experimentation. action and philosophy in young people's quest to discover their true identity. drama gambling sex college basketball mafia drug sarah_michelle_gellar adrian_grenier joey_lauren_adams james_toback",
73532,Le Havre,"marcel marx, a former bohemian and struggling author, has given up his literary ambitions and relocated to the port city le havre. he leads a simple life based around his wife arletty, his favourite bar and his not too profitable profession as a shoeshiner. as arletty suddenly becomes seriously ill, marcel's path crosses with an underage illegal immigrant from africa, who needs marcel's help to hide from the police. drama comedy poverty policeman shoe_shiner northern_france andré_wilms kati_outinen blondin_miguel aki_kaurismäki",
979,Irreversible,"events over the course of one traumatic night in paris unfold in reverse-chronological order as the beautiful alex is brutally raped and beaten by a stranger in the underpass. her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. a simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything. drama thriller crime mystery paris prostitute rape sex nudity trauma knife assault police love revenge unsimulated_sex cruelty brutality violence drug dark evil boyfriend rape_and_revenge underpass new_french_extremism monica_bellucci vincent_cassel albert_dupontel gaspar_noé",
193722,R100,ruthless dominatrixes pursue a mild-mannered salesman who wants to get out of his unbreakable contract with a secret bondage club. comedy drama dominatrix bdsm nao_omori mao_daichi shinobu_terajima hitoshi_matsumoto,
7913,Rang De Basanti,"a young idealistic english filmmaker, sue, arrives in india to make a film on indian revolutionaries bhagat singh, chandrashekhar azad and their contemporaries and their fight for freedom from the british raj. owing to a lack of funds, she recruits students from delhi university to act in her docu-drama. she finds dj, who passed out five years back but still wants to be a part of the university because he doesn't think there's too much out there in the real world to look forward to. karan, the son of industrialist rajnath singhania, who shares an uncomfortable relationship with his father, but continues to live off him, albeit very grudgingly. aslam, is a middle class muslim boy, who lives in the by-lanes near jama masjid, poet, philosopher and guide to his friends. sukhi, the group's baby, innocent, vulnerable and with a weakness for only one thing - girls. laxman pandey... drama new_delhi_india students'_movement war_of_independence student celebration aamir_khan soha_ali_khan alice_patten rakeysh_omprakash_mehra",
253253,Animals,"animals tells the story of jude and bobbie: a young couple that exist somewhere between homelessness and the fantasy of their imaginations. though they masterfully con and steal in an attempt to stay one step ahead of their addiction, they are ultimately forced to face the reality of their situation when one of them gets hospitalized. drama  david_dastmalchian kim_shaw john_heard collin_schiffli",
51995,Salvation Boulevard,set in the world of mega-churches in which a former deadhead-turned-born again-christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor. comedy thriller action drama pastor church_service spirituality religion jennifer_connelly marisa_tomei pierce_brosnan george_ratliff,
13173,The Ten,"ten stories, each inspired by one of the ten commandments. comedy independent_film ventriloquist_dummy multiple_storylines sabbath brain_scan radiation_sickness parachutist rubik's_cube paul_rudd adam_brody jon_hamm david_wain",
22908,A Room for Romeo Brass,"two twelve-year-old boys, romeo and gavin, undergo an extraordinary test of character and friendship when morell, a naive but eccentric and dangerous stranger, comes between them. morell befriends with the two boys and later asks them to help him pursue romeo's beautiful elder sister. he gradually becomes more violent after she rejects him. drama comedy foreign rejection friendship youth paddy_considine andrew_shim frank_harper shane_meadows",
70670,Headhunters,an accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.. thriller crime death_of_lover art_thief art_gallery police_investigation aksel_hennie nikolaj_coster-waldau synnøve_macody_lund morten_tyldum,
84204,Grabbers,"something sinister has come to the shores of erin island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off ireland’s coast. first, some fishermen go missing. then there is the rash of whale carcasses suddenly washing up on the beach. when the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. their only weapon, they discover, is booze. if they want to survive the creatures’ onslaught, everyone will have to get very, very drunk! science_fiction comedy thriller horror monster ireland drunk beheaded richard_coyle ruth_bradley russell_tovey jon_wright",
25248,Saint Ralph,"this canadian made comedy/drama, set in hamilton, ontario in 1954, is a sweet and - at times - goofy story that becomes increasingly poignant as the minutes tick by. it's the fictional tale of a wayward 9th grader, ralph (adam butcher), who is secretly living on his own while his widowed, hospitalized mother remains immersed in a coma. frequently in trouble with father fitzpatrick (gordon pinsent), the principal of his all-boys, catholic school, ralph is considered something of a joke among peers until he decides to pull off a miracle that could save his mother, i.e., winning the boston marathon.  coached by a younger priest and former runner, father hibbert (campbell scott), whose cynicism has been lifted by the boy's pure hope, ralph applies himself to his unlikely mission, fending off naysayers and getting help along a very challenging path from sundry allies and friends. comedy drama sport independent_film adam_butcher campbell_scott michael_kanev michael_mcgowan",
230266,Miss Julie,"over the course of a midsummer night in fermanagh in 1890, an unsettled daughter of the anglo-irish aristocracy encourages her father's valet to seduce her. drama love_triangle love irish valet woman_director 19th_century jessica_chastain colin_farrell samantha_morton liv_ullmann",
16633,Somewhere in Time,"young writer, richard collier is met on the opening night of his first play by an old lady who begs him to, ""come back to me."" mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. they fall in love, a matching that is not appreciated by her manager. can their love outlast the immense problems caused by their 'time"" difference, and can richard remain in a time that is not his? science_fiction drama fantasy romance time_travel playwright 1910s christopher_reeve jane_seymour christopher_plummer jeannot_szwarc",
63006,Dum Maaro Dum,"we hurtle into the bylanes, beach shacks and raves of goa with lorry as his life spirals out of control, with joki as he tries to redeem the past and with kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... punctuated with a soundtrack that moves from pulsating dance tracks to haunting konkani songs, shot right in the midst of the teeming international tourist hotspots, dum maaro dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale! drama action crime foreign goa drug_bust rave_party abhishek_bachchan bipasha_basu deepika_padukone rohan_sippy",
91586,Insidious: Chapter 2,the haunted lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world. horror thriller haunted_house possession demon family ghost bride_in_black patrick_wilson rose_byrne ty_simpkins james_wan,
215,Saw II,"when a new murder victim is discovered with all the signs of jigsaw's hand, detective eric matthews begins a full investigation and apprehends jigsaw with little effort. but for jigsaw, getting caught is just another part of his plan. eight more of his victims are already fighting for their lives and now it's time for matthews to join the game... horror riddle serial_killer tobin_bell shawnee_smith donnie_wahlberg darren_lynn_bousman",
333371,10 Cloverfield Lane,"after a car accident, michelle awakens to find herself in a mysterious bunker with two men named howard and emmett. howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. she has been given the information that there has been an alien attack and the outside world is poisoned. however, howard and emmett's intentions soon become questionable and michelle is faced with a question: is it better in here or out there? thriller science_fiction drama kidnapping bunker paranoia basement survivalist apocalypse car_accident captive mary_elizabeth_winstead john_goodman john_gallagher_jr. dan_trachtenberg",
9012,Jackass: The Movie,"johnny knoxville and his crazy friends appear on the big screen for the very first time in jackass: the movie. they wander around japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving live alligators, and so on. while johnny knoxvile and his pals put their life at risk, they are entertaining people at the same time. get ready for jackass: the movie!! documentary comedy disgust pain stunts music_video stuntman stupidity shocking johnny_knoxville bam_margera steve-o jeff_tremaine",
345911,Lights Out,"when rebecca left home, she thought she left her childhood fears behind. growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. a frightening entity with a mysterious attachment to their mother, sophie, has reemerged. horror thriller suicide darkness basement based_on_short_story fear_of_the_dark ghost teresa_palmer maria_bello gabriel_bateman david_f._sandberg",
72571,Paranormal Activity 3,"in 1988, evil begins to terrorize young sisters katie and kristi for the first time when an invisible entity resides in their home. horror witch sister_sister_relationship sequel prequel haunting found_footage katie_featherston sprague_grayden lauren_bittner henry_joost",
242512,Ouija,a group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board. horror death_of_a_friend swimming_pool ouija ouija_board teenager based_on_board_game ghost spiritualism supernatural_horror olivia_cooke ana_coto daren_kagasoff stiles_white,
10072,A Nightmare on Elm Street 3: Dream Warriors,"it's been many years since freddy krueger's first victim, nancy, came face-to-face with freddy and his sadistic, evil ways. now, nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. too bad freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide. horror thriller group_therapy nightmare hypnosis trapped alcoholic mental_illness catholicism disfigurement sleepwalking mental_hospital psychotherapist dreams robert_englund patricia_arquette heather_langenkamp chuck_russell",
211954,Instructions Not Included,"valentin is acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of mexico. comedy drama bachelor vespa loreto_peralta eugenio_derbez jessica_lindsey eugenio_derbez",
82990,Paranormal Activity 4,"it has been five years since the disappearance of katie and hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in. horror garage poltergeist webcam imaginary_friend bathtub tricycle found_footage laptop_computer videotape evil_child levitation aftercreditsstinger neighbor_neighbor_relationship adopted_child katie_featherston kathryn_newton matt_shively henry_joost",
29912,The Robe,"marcellus is a tribune in the time of christ. he is in charge of the group that is assigned to crucify jesus. drunk, he wins jesus' homespun robe after the crucifixion. he is tormented by nightmares and delusions after the event. hoping to find a way to live with what he has done, and still not believing in jesus, he returns to palestine to try and learn what he can of the man he killed. drama crucifixion ancient_rome richard_burton jean_simmons victor_mature henry_koster",
